response_id,condition,in_school,work_hours,has_job,job_satis,toi_1,toi_2,toi_3,skil_aq_1,skil_aq_2,skil_aq_3,job_avail,sksh_pre,passion_1,passion_2,passion_3,job_year,js_intent_1,js_intent_2,js_intent_3,js_intent_4,js_intent_5,js_intent_6,tr_int_ex_1,tr_int_ex_2,tr_int_in_1,tr_int_in_2,expectancy_1,expectancy_2,bls_link,satis_post,male,race,highest_ed,sksh_post,age,study_ID
R_1KQ9AvhAlyWodFz,NA,NA,2,0,3,5,5,5,7,6,7,5,6,NA,NA,NA,NA,4,3,3,3,4,3,3,3,3,4,5,6,0,NA,1,1,6,NA,23,js_1b
R_71We5QiMp43P5fn,NA,NA,6,1,6,3,4,3,5,2,5,6,3,NA,NA,NA,NA,3,5,4,2,4,3,4,4,4,3,5,4,0,NA,1,1,5,NA,33,js_1b
R_1yRZ8Uj7TcQE9lH,NA,NA,2,0,1,2,2,2,2,5,3,3,5,NA,NA,NA,NA,3,2,3,2,3,3,1,1,2,2,3,2,1,NA,1,1,6,NA,26,js_1b
R_cOobPeqRma8IHU9,NA,NA,6,1,3,4,4,4,2,5,5,5,3,NA,NA,NA,NA,1,2,1,1,1,1,2,2,2,2,6,6,0,NA,1,1,6,NA,28,js_1b
R_8DiSeJQzmihZQe9,NA,NA,6,1,5,4,4,4,5,5,6,2,6,NA,NA,NA,NA,2,2,3,2,2,2,1,1,1,2,5,5,1,NA,0,1,6,NA,62,js_1b
R_3w0m8WIqLZ3bBaJ,NA,NA,6,1,3,1,1,1,6,6,7,1,1,NA,NA,NA,NA,4,4,5,3,4,4,4,4,4,4,4,4,1,NA,1,1,6,NA,29,js_1b
R_6SvPQJCmYRrHdxX,NA,NA,5,0,3,3,3,4,4,3,3,6,5,NA,NA,NA,NA,3,4,4,4,3,3,3,3,4,4,6,4,0,NA,1,4,6,NA,28,js_1b
R_3EmjQhiKPK7pp0p,NA,NA,4,1,1,1,1,1,7,7,7,2,6,NA,NA,NA,NA,5,1,5,5,5,5,1,1,3,3,7,7,0,NA,1,4,6,NA,28,js_1b
R_0V30lfVRej2hmLP,NA,NA,6,1,6,4,4,4,6,6,6,4,2,NA,NA,NA,NA,1,1,1,1,1,1,1,1,3,3,6,6,0,NA,0,1,6,NA,24,js_1b
R_eIPyGFetHL1Iurj,NA,NA,2,0,2,3,2,3,6,7,7,5,6,NA,NA,NA,NA,2,2,5,4,4,3,4,3,3,2,6,4,0,NA,1,1,2,NA,23,js_1b
R_8InRfEj9voYQLcx,NA,NA,2,0,4,4,4,4,6,6,6,6,2,NA,NA,NA,NA,3,4,4,4,3,4,5,5,5,5,7,7,0,NA,1,1,2,NA,18,js_1b
R_0jQ6DSu2Fcy111b,NA,NA,5,1,6,6,6,6,6,6,6,3,6,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,2,5,5,0,NA,1,1,6,NA,32,js_1b
R_87IzZb8mUZXBu3b,NA,NA,6,1,6,5,4,4,5,6,6,6,3,NA,NA,NA,NA,2,3,2,1,2,2,1,1,2,2,6,6,1,NA,0,1,6,NA,23,js_1b
R_019UW8G53biiBSd,NA,NA,4,1,4,2,2,2,6,6,6,2,5,NA,NA,NA,NA,3,4,3,3,3,4,4,4,3,3,5,4,1,NA,1,2,5,NA,30,js_1b
R_4ZqfIciVPsKDSER,NA,NA,2,0,3,1,1,2,3,5,5,2,2,NA,NA,NA,NA,1,1,1,1,1,2,4,2,1,1,2,2,0,NA,1,4,3,NA,19,js_1b
R_9MFHYwbqmG9lPtH,NA,NA,6,1,5,4,2,2,5,6,6,3,4,NA,NA,NA,NA,3,4,2,2,2,3,5,5,4,4,6,6,0,NA,0,4,3,NA,26,js_1b
R_cutT3OmdEnuXzAV,NA,NA,2,0,2,2,2,3,5,5,6,3,2,NA,NA,NA,NA,3,3,4,3,4,4,2,2,3,3,6,5,0,NA,1,1,3,NA,22,js_1b
R_cIqHbR3lj2EoJUx,NA,NA,6,1,7,4,4,4,5,5,6,3,4,NA,NA,NA,NA,1,1,1,1,2,2,3,3,3,3,5,6,0,NA,1,1,6,NA,37,js_1b
R_a9I9AkMgcpUKZWR,NA,NA,2,0,6,5,5,5,6,6,6,6,7,NA,NA,NA,NA,3,2,1,1,2,1,3,1,2,1,6,6,0,NA,1,7,5,NA,20,js_1b
R_4IQBLHVvirlv8xf,NA,NA,2,0,2,2,2,2,6,6,6,5,2,NA,NA,NA,NA,3,3,2,2,3,4,2,2,1,2,5,6,1,NA,0,4,6,NA,36,js_1b
R_2cmVUPSUGUSnEGN,NA,NA,2,0,1,3,2,2,7,7,7,3,6,NA,NA,NA,NA,3,3,3,2,4,3,3,3,4,3,4,3,1,NA,1,4,6,NA,22,js_1b
R_6M3957HPm6YRXsp,NA,NA,4,1,3,4,4,3,2,2,7,1,4,NA,NA,NA,NA,3,3,3,2,3,3,5,3,2,2,6,6,0,NA,1,1,3,NA,24,js_1b
R_51jq6QqlPHBKEMB,NA,NA,3,1,2,2,2,2,6,6,6,3,2,NA,NA,NA,NA,1,3,2,2,4,3,3,3,1,1,3,2,0,NA,1,1,3,NA,25,js_1b
R_8DsYiKKPJpIxCWF,NA,NA,5,1,6,3,1,1,7,7,7,5,4,NA,NA,NA,NA,4,1,3,3,5,3,3,3,4,2,4,4,0,NA,0,2,2,NA,37,js_1b
R_6hAGrgrNc5Kr5tz,NA,NA,6,1,3,3,3,3,6,6,6,2,2,NA,NA,NA,NA,1,2,2,1,3,2,1,1,1,1,5,4,0,NA,0,1,3,NA,31,js_1b
R_bsIgjJ5cYUJKdHD,NA,NA,6,1,5,3,3,3,3,3,6,5,6,NA,NA,NA,NA,2,2,3,2,3,3,4,2,2,3,6,5,1,NA,1,1,3,NA,35,js_1b
R_3Uh1PJYXOwQaOCV,NA,NA,2,0,5,3,2,3,7,7,7,4,1,NA,NA,NA,NA,4,4,4,4,5,5,4,4,4,4,7,7,1,NA,0,1,3,NA,21,js_1b
R_51tBYBYa0M6MNPD,NA,NA,2,0,1,4,3,3,5,6,7,5,6,NA,NA,NA,NA,3,4,4,4,4,4,3,3,3,3,6,5,0,NA,0,1,3,NA,23,js_1b
R_55CGiMznXyWtTiR,NA,NA,5,1,2,1,1,1,6,7,7,2,3,NA,NA,NA,NA,2,2,2,2,3,3,1,1,5,5,7,7,0,NA,0,1,3,NA,24,js_1b
R_5aN6fYgBVlUF1QN,NA,NA,6,1,3,5,5,5,6,6,6,3,5,NA,NA,NA,NA,2,4,3,3,4,3,2,2,2,3,5,4,1,NA,1,1,3,NA,38,js_1b
R_eEt0iiwwBVWxqgB,NA,NA,3,1,4,4,4,4,6,6,7,2,3,NA,NA,NA,NA,3,4,4,5,4,5,2,2,3,3,4,3,0,NA,1,1,5,NA,26,js_1b
R_1HyZrB9UXAJRtSR,NA,NA,5,1,7,5,5,5,5,5,5,3,5,NA,NA,NA,NA,2,3,2,2,3,3,2,2,3,3,5,5,0,NA,0,4,6,NA,32,js_1b
R_aXaytF34sijoQSh,NA,NA,5,1,3,2,2,2,7,6,6,3,6,NA,NA,NA,NA,2,4,3,2,3,3,1,1,1,1,5,3,0,NA,1,3,3,NA,30,js_1b
R_a65lPk174kSvUEJ,NA,NA,2,0,2,4,4,4,6,6,6,4,4,NA,NA,NA,NA,4,3,4,4,4,4,2,1,4,3,4,4,1,NA,1,1,6,NA,40,js_1b
R_bHExjQRc9Y9qnlP,NA,NA,3,1,4,3,3,3,4,5,4,4,4,NA,NA,NA,NA,2,1,1,1,2,2,1,1,1,1,5,5,0,NA,1,4,6,NA,37,js_1b
R_8qrfytfZfJugBiR,NA,NA,3,1,3,4,4,3,3,5,5,3,3,NA,NA,NA,NA,1,1,1,1,1,1,5,5,5,3,1,1,0,NA,0,1,3,NA,22,js_1b
R_1RjA0zhTtedN2jX,NA,NA,6,1,4,2,2,2,5,6,6,4,3,NA,NA,NA,NA,3,3,2,3,3,3,3,2,3,3,5,4,0,NA,1,4,7,NA,26,js_1b
R_6W3MwZI3Hncx3oN,NA,NA,6,1,4,3,3,3,4,5,6,2,2,NA,NA,NA,NA,3,2,2,3,2,2,1,1,2,3,4,4,0,NA,1,4,6,NA,26,js_1b
R_afVt4GIB9oQqEhT,NA,NA,3,0,3,2,3,3,5,6,5,3,2,NA,NA,NA,NA,4,2,4,3,4,5,4,1,1,2,5,5,0,NA,0,1,3,NA,22,js_1b
R_bJYqD5iPuq6G2yh,NA,NA,6,1,6,2,2,2,5,5,6,5,3,NA,NA,NA,NA,1,2,2,1,1,1,2,1,5,5,5,5,0,NA,1,1,6,NA,42,js_1b
R_bxdXcvsP4EHdvZr,NA,NA,4,1,5,6,4,6,6,7,7,5,6,NA,NA,NA,NA,4,5,4,5,4,5,5,4,5,4,6,6,0,NA,1,4,3,NA,23,js_1b
R_eM2nhuX0FOPLHrT,NA,NA,1,0,2,2,2,2,5,5,6,4,2,NA,NA,NA,NA,2,3,3,1,3,4,3,2,3,2,5,5,1,NA,0,1,6,NA,34,js_1b
R_9uV0DcAPoHGVXSJ,NA,NA,6,1,6,2,2,2,2,2,6,5,3,NA,NA,NA,NA,2,2,1,1,1,1,2,2,2,2,6,5,0,NA,1,1,6,NA,23,js_1b
R_baaX3NiI3N1s5tX,NA,NA,3,1,2,4,3,3,2,2,5,1,1,NA,NA,NA,NA,2,4,4,4,5,5,2,2,2,2,2,2,0,NA,0,1,7,NA,27,js_1b
R_7W0LJt5yCbU0bul,NA,NA,6,1,3,4,4,4,3,3,2,1,5,NA,NA,NA,NA,3,4,4,2,4,4,2,2,3,3,1,1,1,NA,1,1,7,NA,42,js_1b
R_1XJwKg3Y4tzW0mh,NA,NA,2,0,6,2,2,2,4,5,5,4,4,NA,NA,NA,NA,1,1,1,1,1,1,5,5,5,5,4,4,0,NA,0,4,7,NA,26,js_1b
R_9KQJ472XbZWKmoJ,NA,NA,2,0,2,3,3,4,6,6,6,3,6,NA,NA,NA,NA,2,3,3,3,3,2,5,4,3,4,4,5,0,NA,1,4,5,NA,21,js_1b
R_bDcE6DYcofljCUB,NA,NA,6,1,3,3,3,3,5,5,5,4,5,NA,NA,NA,NA,2,3,2,2,3,3,2,2,3,3,4,3,1,NA,1,2,6,NA,37,js_1b
R_2bm2ooKYs6PD6bH,NA,NA,4,1,5,1,1,1,6,6,6,4,2,NA,NA,NA,NA,1,2,2,1,2,2,2,2,3,3,6,6,1,NA,1,1,3,NA,20,js_1b
R_cAQ0KkxCNE8IHNX,NA,NA,5,1,4,4,4,4,6,6,7,5,3,NA,NA,NA,NA,3,3,3,1,2,2,1,1,3,2,5,5,1,NA,0,1,6,NA,57,js_1b
R_0Txfo7aB6jDbJYN,NA,NA,6,1,7,2,6,1,7,6,6,5,3,NA,NA,NA,NA,2,2,3,2,4,4,1,1,2,3,5,6,0,NA,1,1,6,NA,40,js_1b
R_9yRz2k9lp8o44kt,NA,NA,6,1,3,4,4,4,6,5,5,6,3,NA,NA,NA,NA,4,3,3,3,2,1,2,5,3,3,7,7,1,NA,1,1,3,NA,20,js_1b
R_2ttLHmcHFBZbFVr,NA,NA,5,1,5,2,2,2,6,6,6,2,6,NA,NA,NA,NA,1,1,1,1,1,3,2,2,3,3,6,6,1,NA,0,1,3,NA,33,js_1b
R_5c1YrNxqTfxDnRX,NA,NA,6,1,5,5,5,5,5,6,7,3,5,NA,NA,NA,NA,3,4,4,3,4,4,1,1,2,3,6,6,1,NA,1,1,6,NA,40,js_1b
R_9N9rhuLDfZlIOfH,NA,NA,5,1,7,2,2,2,5,5,6,4,5,NA,NA,NA,NA,2,1,1,NA,1,1,3,2,3,3,6,6,1,NA,1,1,7,NA,25,js_1b
R_barg2xV7ZO4DQQR,NA,NA,5,1,6,5,5,4,3,3,6,4,5,NA,NA,NA,NA,1,1,1,1,1,1,2,2,3,3,4,4,0,NA,1,1,6,NA,22,js_1b
R_6DLG1htOCxqN2DP,NA,NA,6,1,3,1,1,2,7,7,7,4,5,NA,NA,NA,NA,1,2,1,1,1,1,1,1,3,3,7,7,1,NA,1,6,2,NA,27,js_1b
R_b8aCRcs8j4rvZxX,NA,NA,3,0,2,4,3,3,5,5,6,3,3,NA,NA,NA,NA,5,4,5,4,5,5,1,1,2,2,7,6,1,NA,0,1,8,NA,30,js_1b
R_9uBB4mFnQ89rKC1,NA,NA,5,1,6,2,2,2,6,6,6,4,6,NA,NA,NA,NA,2,2,2,2,2,2,1,1,3,3,5,5,0,NA,1,3,6,NA,28,js_1b
R_6XapUqDUQIQfxhX,NA,NA,4,1,7,5,5,5,6,6,6,5,5,NA,NA,NA,NA,2,2,2,2,4,3,1,1,2,2,6,6,1,NA,0,1,6,NA,60,js_1b
R_d6bteoHBZcYRCxT,NA,NA,3,1,4,4,3,3,5,6,5,5,5,NA,NA,NA,NA,2,3,1,3,4,4,3,3,2,2,5,5,0,NA,0,1,3,NA,20,js_1b
R_aXmnpA2w5DSQfQN,NA,NA,4,1,7,3,4,4,6,5,7,2,5,NA,NA,NA,NA,1,2,3,3,4,2,1,1,1,1,6,6,0,NA,1,1,6,NA,23,js_1b
R_3wmDehIbTF0MZr7,NA,NA,6,1,6,5,5,4,6,6,5,3,4,NA,NA,NA,NA,1,1,1,1,1,2,2,2,2,2,4,3,1,NA,1,1,6,NA,33,js_1b
R_cVeo8q1cg6Vigrr,NA,NA,4,0,6,1,1,1,7,7,7,5,4,NA,NA,NA,NA,3,3,2,3,4,5,2,2,3,2,5,6,0,NA,0,1,2,NA,49,js_1b
R_esyJu2AGMA6nf7f,NA,NA,2,0,2,3,3,3,5,4,5,2,2,NA,NA,NA,NA,2,3,3,1,2,2,4,5,3,4,5,4,0,NA,1,3,5,NA,22,js_1b
R_88nMdFUq37vJqKN,NA,NA,3,1,3,2,2,2,7,7,7,6,2,NA,NA,NA,NA,2,3,1,2,2,3,4,4,4,4,6,6,0,NA,1,1,3,NA,21,js_1b
R_bDibhqlgSBPysfj,NA,NA,3,1,5,5,5,5,3,3,5,2,3,NA,NA,NA,NA,4,5,2,3,3,5,2,2,4,5,7,7,1,NA,1,1,6,NA,24,js_1b
R_eqHbLkXN3geLntr,NA,NA,6,0,3,1,1,1,7,7,7,7,1,NA,NA,NA,NA,4,1,1,1,1,1,5,5,5,5,1,1,0,NA,1,1,7,NA,35,js_1b
R_e9U6mIsDM8WKn4x,NA,NA,2,0,4,6,5,5,5,6,6,3,2,NA,NA,NA,NA,1,3,1,1,2,1,1,1,2,3,6,5,0,NA,1,1,3,NA,18,js_1b
R_aY3aFb4JuZl9LkF,NA,NA,2,0,5,2,2,2,6,6,6,5,2,NA,NA,NA,NA,1,1,1,1,2,1,1,1,1,1,5,5,0,NA,0,1,6,NA,36,js_1b
R_9mEqLbAPlhFECrj,NA,NA,6,1,7,1,2,3,7,7,7,2,6,NA,NA,NA,NA,2,1,1,1,1,1,4,3,5,4,5,3,0,NA,1,1,2,NA,24,js_1b
R_e3EtQGMjbNpzEkl,NA,NA,2,0,4,4,4,4,5,5,7,6,7,NA,NA,NA,NA,1,4,3,3,4,4,1,1,4,3,7,7,1,NA,0,1,4,NA,34,js_1b
R_5gVFIbbNPSrmsxT,NA,NA,3,1,5,1,1,1,7,7,7,6,4,NA,NA,NA,NA,3,2,3,3,3,3,3,3,3,3,5,5,1,NA,0,3,7,NA,24,js_1b
R_9Qz3bjGeLxmGYHr,NA,NA,6,0,6,2,4,4,7,7,7,3,6,NA,NA,NA,NA,5,5,5,5,5,5,4,4,4,4,6,7,1,NA,1,4,3,NA,27,js_1b
R_db60sgDmJjEKeNv,NA,NA,5,1,4,2,5,2,5,6,6,3,6,NA,NA,NA,NA,1,1,1,1,1,1,4,4,4,4,2,2,1,NA,1,1,2,NA,23,js_1b
R_4IamQvZ8UTns6m9,NA,NA,3,1,4,4,4,4,3,3,5,2,2,NA,NA,NA,NA,1,1,1,1,3,1,1,1,1,1,6,6,0,NA,1,1,7,NA,42,js_1b
R_9MLk2wrFgPykUM5,NA,NA,6,1,5,4,4,3,5,5,6,4,3,NA,NA,NA,NA,1,1,1,1,1,2,3,3,3,3,6,5,0,NA,1,1,5,NA,28,js_1b
R_574GphO58LVPcCF,NA,NA,2,0,2,1,1,1,7,7,7,2,1,NA,NA,NA,NA,NA,4,4,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,js_1b
R_afqfNlfQyZbF53f,NA,NA,1,0,3,1,1,1,7,7,7,4,5,NA,NA,NA,NA,2,3,3,3,1,2,5,5,1,1,6,6,0,NA,1,1,6,NA,25,js_1b
R_8dgdBwJP34ISvo9,NA,NA,2,0,1,5,5,5,5,5,5,1,2,NA,NA,NA,NA,2,5,3,1,5,4,4,5,4,5,7,7,0,NA,0,1,6,NA,25,js_1b
R_1GkqLwPzmlBgvHf,NA,NA,4,1,6,2,2,2,6,6,6,5,5,NA,NA,NA,NA,1,3,2,1,1,3,4,4,2,4,6,6,0,NA,1,1,3,NA,23,js_1b
R_ai30AMAgtrtQRWR,NA,NA,3,1,5,1,1,1,7,5,7,7,6,NA,NA,NA,NA,2,5,3,1,3,5,5,5,5,5,7,7,0,NA,0,2,5,NA,26,js_1b
R_bJgpZnMJFt15nw1,NA,NA,5,1,7,5,5,5,4,3,7,4,4,NA,NA,NA,NA,1,1,1,1,1,1,5,3,5,5,6,6,0,NA,1,1,6,NA,22,js_1b
R_4HCLKlRPLdrAtal,NA,NA,5,1,6,2,2,2,6,6,6,2,3,NA,NA,NA,NA,2,2,4,3,4,2,3,3,3,3,5,5,0,NA,1,1,4,NA,21,js_1b
R_01j0zywgWEx6d6t,NA,NA,2,1,5,1,1,1,7,6,6,5,4,NA,NA,NA,NA,4,5,2,3,3,4,4,5,4,5,6,5,1,NA,1,4,7,NA,28,js_1b
R_2nQx4FIFzIu8wWV,NA,NA,5,1,5,4,2,3,4,3,1,NA,NA,NA,NA,NA,NA,3,4,3,4,2,2,NA,NA,NA,NA,3,5,NA,NA,0,2,NA,NA,34,js_1a
R_6RJL8JZcapDSETj,NA,NA,4,0,3,5,4,6,5,6,6,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,NA,NA,NA,NA,6,5,NA,NA,1,1,NA,NA,27,js_1a
R_eQydZg5mieLUTT7,NA,NA,6,1,2,4,4,4,5,5,3,NA,NA,NA,NA,NA,NA,3,2,3,3,4,4,NA,NA,NA,NA,3,2,NA,NA,0,1,NA,NA,46,js_1a
R_cMa2JYGIB10XOW9,NA,NA,4,1,5,4,4,4,3,3,5,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,NA,NA,NA,NA,5,5,NA,NA,1,1,NA,NA,29,js_1a
R_czQ2AkxRxRE112d,NA,NA,6,0,3,5,4,4,4,5,5,NA,NA,NA,NA,NA,NA,2,3,2,2,2,3,NA,NA,NA,NA,3,1,NA,NA,1,1,NA,NA,32,js_1a
R_3OsRbP3ngC84ovz,NA,NA,6,1,7,5,6,5,6,7,6,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,NA,NA,NA,NA,6,6,NA,NA,1,1,NA,NA,25,js_1a
R_8CWxy2LRhhhyOnH,NA,NA,5,1,2,2,2,2,6,6,6,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,NA,NA,NA,NA,6,3,NA,NA,0,4,NA,NA,27,js_1a
R_39OawM42bdTaCSV,NA,NA,2,0,3,4,4,4,5,3,4,NA,NA,NA,NA,NA,NA,3,3,4,3,4,4,NA,NA,NA,NA,5,6,NA,NA,1,1,NA,NA,23,js_1a
R_5uyefaSuLKgULd3,NA,NA,6,1,6,2,2,2,6,6,7,NA,NA,NA,NA,NA,NA,1,1,2,1,2,2,NA,NA,NA,NA,5,5,NA,NA,1,1,NA,NA,39,js_1a
R_cTslpYhu2Bl9Gzr,NA,NA,6,1,6,2,3,3,6,6,6,NA,NA,NA,NA,NA,NA,3,3,3,2,3,2,NA,NA,NA,NA,6,6,NA,NA,0,1,NA,NA,53,js_1a
R_aeDeogOjC6QuXUp,NA,NA,6,0,1,3,3,3,7,7,7,NA,NA,NA,NA,NA,NA,3,3,2,3,3,3,NA,NA,NA,NA,6,5,NA,NA,1,4,NA,NA,34,js_1a
R_e4HhhXpTyuLxyTz,NA,NA,5,1,5,5,5,5,6,6,6,NA,NA,NA,NA,NA,NA,1,2,1,1,2,2,NA,NA,NA,NA,6,6,NA,NA,1,1,NA,NA,32,js_1a
R_0INyAjL0lOvihHn,NA,NA,2,0,1,4,4,3,6,6,7,NA,NA,NA,NA,NA,NA,2,4,5,5,5,5,NA,NA,NA,NA,2,3,NA,NA,1,1,NA,NA,25,js_1a
R_6o3Gh3dHfsknmex,NA,NA,1,1,4,3,2,4,2,4,3,NA,NA,NA,NA,NA,NA,4,3,4,2,4,4,NA,NA,NA,NA,4,4,NA,NA,1,2,NA,NA,25,js_1a
R_6mxMLBVQFbCiXmR,NA,NA,6,0,2,5,6,4,5,3,7,NA,NA,NA,NA,NA,NA,4,4,3,5,3,4,NA,NA,NA,NA,6,7,NA,NA,1,1,NA,NA,25,js_1a
R_6PUJUY5qSfMu31H,NA,NA,3,0,7,2,2,2,6,7,7,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,6,5,NA,NA,0,2,NA,NA,31,js_1a
R_5zGl07bHGOv9BSl,NA,NA,2,0,1,4,3,3,5,5,3,NA,NA,NA,NA,NA,NA,4,3,4,3,3,4,NA,NA,NA,NA,5,4,NA,NA,1,4,NA,NA,29,js_1a
R_ebpYk4F8Bpmzp5z,NA,NA,3,0,7,2,1,2,5,6,6,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,NA,NA,NA,NA,7,7,NA,NA,1,1,NA,NA,24,js_1a
R_a3pviCgUe1szmnP,NA,NA,4,1,5,3,3,3,6,6,6,NA,NA,NA,NA,NA,NA,3,3,3,3,2,3,NA,NA,NA,NA,5,5,NA,NA,1,1,NA,NA,22,js_1a
R_8lb07oC8pJMgt2l,NA,NA,3,0,3,2,3,2,6,6,6,NA,NA,NA,NA,NA,NA,3,4,3,2,2,4,NA,NA,NA,NA,4,3,NA,NA,1,1,NA,NA,37,js_1a
R_b90dA7VmEAeTJfD,NA,NA,3,0,6,1,1,1,6,3,6,NA,NA,NA,NA,NA,NA,2,3,1,2,3,3,NA,NA,NA,NA,6,6,NA,NA,1,2,NA,NA,25,js_1a
R_0NyOJA68C2rR0bP,NA,NA,3,0,4,3,1,1,4,4,4,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,NA,NA,NA,NA,4,4,NA,NA,0,1,NA,NA,43,js_1a
R_elGyEyFhBFlw8gR,NA,NA,6,1,2,2,1,2,6,6,7,NA,NA,NA,NA,NA,NA,5,3,3,4,4,4,NA,NA,NA,NA,6,6,NA,NA,0,1,NA,NA,23,js_1a
R_0214IzHAiYqyPjL,NA,NA,6,0,3,5,5,5,3,5,4,NA,NA,NA,NA,NA,NA,2,3,3,2,3,3,NA,NA,NA,NA,4,3,NA,NA,1,1,NA,NA,24,js_1a
R_3DYROEzW5p6BrTf,NA,NA,2,0,2,4,4,4,5,5,6,NA,NA,NA,NA,NA,NA,4,4,3,3,4,4,NA,NA,NA,NA,5,5,NA,NA,0,1,NA,NA,29,js_1a
R_9YaLGNPZIuiDCwB,NA,NA,5,1,5,2,1,1,7,7,7,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,7,7,NA,NA,0,1,NA,NA,28,js_1a
R_d4IXTi0FzdtsBFj,NA,NA,4,1,3,4,4,4,3,5,5,NA,NA,NA,NA,NA,NA,3,4,2,3,3,2,NA,NA,NA,NA,5,5,NA,NA,1,1,NA,NA,32,js_1a
R_aftCY9mZLn1b5Jj,NA,NA,3,0,4,1,1,1,4,6,7,NA,NA,NA,NA,NA,NA,4,3,3,3,3,3,NA,NA,NA,NA,5,5,NA,NA,1,4,NA,NA,20,js_1a
R_3UywhTL7TTx10vX,NA,NA,5,0,1,3,2,2,6,6,6,NA,NA,NA,NA,NA,NA,4,4,5,5,5,4,NA,NA,NA,NA,4,4,NA,NA,1,1,NA,NA,24,js_1a
R_2c2EptFkfcGhPJr,NA,NA,6,0,1,2,1,1,5,5,6,NA,NA,NA,NA,NA,NA,2,2,3,3,3,2,NA,NA,NA,NA,5,5,NA,NA,0,1,NA,NA,23,js_1a
R_dpp5JhqLKoThPyR,NA,NA,5,1,5,4,5,4,6,6,6,NA,NA,NA,NA,NA,NA,2,3,3,2,3,3,NA,NA,NA,NA,6,5,NA,NA,0,7,NA,NA,25,js_1a
R_40jWi3AyW1Z2Eux,NA,NA,4,0,1,2,3,1,4,5,5,NA,NA,NA,NA,NA,NA,3,3,3,4,2,3,NA,NA,NA,NA,4,4,NA,NA,1,1,NA,NA,21,js_1a
R_1NOof7l6AvRXZDD,NA,NA,4,0,1,4,4,4,5,6,6,NA,NA,NA,NA,NA,NA,2,3,4,3,4,4,NA,NA,NA,NA,5,5,NA,NA,0,1,NA,NA,29,js_1a
R_7Utcf2vQG4GklAp,NA,NA,6,1,2,3,2,2,6,6,7,NA,NA,NA,NA,NA,NA,4,4,3,3,4,4,NA,NA,NA,NA,7,6,NA,NA,0,5,NA,NA,41,js_1a
R_0Jyj8Sgk6nNImix,NA,NA,4,1,2,5,4,4,3,3,3,NA,NA,NA,NA,NA,NA,3,2,2,3,2,2,NA,NA,NA,NA,4,3,NA,NA,0,1,NA,NA,22,js_1a
R_298ryQFE3VWPqS1,NA,NA,5,1,6,2,2,4,5,6,6,NA,NA,NA,NA,NA,NA,2,2,1,1,3,3,NA,NA,NA,NA,6,5,NA,NA,0,1,NA,NA,23,js_1a
R_e36OWdEXRbDy1GR,NA,NA,6,1,5,1,1,1,5,6,6,NA,NA,NA,NA,NA,NA,2,3,2,1,2,2,NA,NA,NA,NA,2,2,NA,NA,1,1,NA,NA,46,js_1a
R_1LCRkyKrF0q6NtH,NA,NA,5,1,2,6,6,6,5,5,6,NA,NA,NA,NA,NA,NA,4,3,3,3,5,4,NA,NA,NA,NA,6,6,NA,NA,0,1,NA,NA,29,js_1a
R_eX9RrVvFCpz9atL,NA,NA,5,1,5,4,4,4,6,6,6,NA,NA,NA,NA,NA,NA,5,2,5,3,5,5,NA,NA,NA,NA,6,6,NA,NA,0,2,NA,NA,48,js_1a
R_bkeZvN3JijaXDcV,NA,NA,2,0,6,4,4,4,6,6,6,NA,NA,NA,NA,NA,NA,2,2,1,1,3,3,NA,NA,NA,NA,5,5,NA,NA,0,1,NA,NA,35,js_1a
R_6useYHloxwykNj7,NA,NA,6,1,6,3,3,3,5,7,7,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,7,7,NA,NA,1,2,NA,NA,39,js_1a
R_1ZkxuSoRD55c36l,NA,NA,2,0,5,4,4,4,5,5,5,NA,NA,NA,NA,NA,NA,3,2,2,3,3,4,NA,NA,NA,NA,5,5,NA,NA,0,1,NA,NA,42,js_1a
R_cJ5FyfcOzkBduHr,NA,NA,4,0,3,4,4,4,6,6,6,NA,NA,NA,NA,NA,NA,2,3,3,3,4,4,NA,NA,NA,NA,6,6,NA,NA,0,1,NA,NA,22,js_1a
R_beB4pqJeH1fTZhX,NA,NA,2,0,6,3,3,4,2,4,4,NA,NA,NA,NA,NA,NA,2,2,3,3,4,4,NA,NA,NA,NA,5,4,NA,NA,1,7,NA,NA,21,js_1a
R_8AELN0Z97mPmzeR,NA,NA,5,0,7,1,1,1,7,7,7,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,7,7,NA,NA,0,1,NA,NA,32,js_1a
R_4ITFaqeGfrvPzAF,NA,NA,6,1,2,2,2,2,2,6,5,NA,NA,NA,NA,NA,NA,2,2,3,3,4,3,NA,NA,NA,NA,3,2,NA,NA,1,1,NA,NA,56,js_1a
